snapshot_date,signal_price_date,baostock_code,symbol,stock_name,industry,close,target_snapshot_date_1m,target_price_date_1m,target_close_1m,forward_return_1m,target_snapshot_date_3m,target_price_date_3m,target_close_3m,forward_return_3m
2019-07-31,2019-07-31,sh.601228,601228.SS,广州港,G55水上运输业,3.6924630400,2019-08-31,2019-08-30,3.5005280800,-0.0519801980,2019-10-31,2019-10-31,3.4731088000,-0.0594059406
2019-07-31,2019-07-31,sh.601229,601229.SS,上海银行,J66货币金融服务,6.2516277600,2019-08-31,2019-08-30,6.0568939200,-0.0311493018,2019-10-31,2019-10-31,6.2650576800,0.0021482277
2019-07-31,2019-07-31,sh.601238,601238.SS,广汽集团,C36汽车制造业,10.0789109200,2019-08-31,2019-08-30,10.6701827700,0.0586642599,2019-10-31,2019-10-31,10.4951613300,0.0412991456
2019-07-31,2019-07-31,sh.601288,601288.SS,农业银行,J66货币金融服务,2.4633180000,2019-08-31,2019-08-30,2.3264670000,-0.0555555556,2019-10-31,2019-10-31,2.4906882000,0.0111111111
2019-07-31,2019-07-31,sh.601298,601298.SS,青岛港,G55水上运输业,6.2462762000,2019-08-31,2019-08-30,5.7054400900,-0.0865853659,2019-10-31,2019-10-31,5.3778914600,-0.1390243902
2019-07-31,2019-07-31,sh.601318,601318.SS,中国平安,J68保险业,64.8888558000,2019-08-31,2019-08-30,64.3216584000,-0.0087410603,2019-10-31,2019-10-31,65.4673440800,0.0089150637
2019-07-31,2019-07-31,sh.601319,601319.SS,中国人保,J68保险业,7.5002135400,2019-08-31,2019-08-30,6.9713280000,-0.0705160643,2019-10-31,2019-10-31,7.0958160000,-0.0539181368
2019-07-31,2019-07-31,sh.601328,601328.SS,交通银行,J66货币金融服务,3.8415894300,2019-08-31,2019-08-30,3.5771082300,-0.0688468158,2019-10-31,2019-10-31,3.7093488300,-0.0344234079
2019-07-31,2019-07-31,sh.601336,601336.SS,新华保险,J68保险业,42.6392356500,2019-08-31,2019-08-30,37.5794655600,-0.1186646527,2019-10-31,2019-10-31,37.1820878400,-0.1279841847
2019-07-31,2019-07-31,sh.601360,601360.SS,三六零,I64互联网和相关服务,18.9771461600,2019-08-31,2019-08-30,20.9523570900,0.1040836653,2019-10-31,2019-10-31,21.3681909700,0.1259960159
2019-07-31,2019-07-31,sh.601377,601377.SS,兴业证券,J67资本市场服务,5.3769714900,2019-08-31,2019-08-30,5.0695547400,-0.0571728436,2019-10-31,2019-10-31,5.3284611600,-0.0090218686
2019-07-31,2019-07-31,sh.601390,601390.SS,中国中铁,E48土木工程建筑业,5.0806605600,2019-08-31,2019-08-30,4.8010644600,-0.0550314465,2019-10-31,2019-10-31,4.6013529600,-0.0943396226
2019-07-31,2019-07-31,sh.601398,601398.SS,工商银行,J66货币金融服务,3.9219826800,2019-08-31,2019-08-30,3.7481359300,-0.0443262411,2019-10-31,2019-10-31,4.1097371700,0.0478723404
2019-07-31,2019-07-31,sh.601555,601555.SS,东吴证券,J67资本市场服务,7.3181950400,2019-08-31,2019-08-30,6.6441507600,-0.0921052632,2019-10-31,2019-10-31,6.7330357200,-0.0799595142
2019-07-31,2019-07-31,sh.601577,601577.SS,长沙银行,J66货币金融服务,6.6792311200,2019-08-31,2019-08-30,6.2580849100,-0.0630530973,2019-10-31,2019-10-31,6.5314605200,-0.0221238938
2019-07-31,2019-07-31,sh.601600,601600.SS,中国铝业,C32有色金属冶炼和压延加工业,3.4500412500,2019-08-31,2019-08-30,3.3120396000,-0.0400000000,2019-10-31,2019-10-31,3.1188372900,-0.0960000000
2019-07-31,2019-07-31,sh.601601,601601.SS,中国太保,J68保险业,29.4111542000,2019-08-31,2019-08-30,28.8015966000,-0.0207253886,2019-10-31,2019-10-31,26.2947909700,-0.1059585492
2019-07-31,2019-07-31,sh.601607,601607.SS,上海医药,F52零售业,15.3448368000,2019-08-31,2019-08-30,15.9194232000,0.0374449339,2019-10-31,2019-10-31,15.6743790000,0.0214757709
2019-07-31,2019-07-31,sh.601618,601618.SS,中国中冶,E48土木工程建筑业,2.5804594000,2019-08-31,2019-08-30,2.4055130000,-0.0677966102,2019-10-31,2019-10-31,2.3967656800,-0.0711864407
2019-07-31,2019-07-31,sh.601628,601628.SS,中国人寿,J68保险业,26.1221230100,2019-08-31,2019-08-30,25.3830666500,-0.0282923543,2019-10-31,2019-10-31,29.4302800500,0.1266419670
2019-07-31,2019-07-31,sh.601633,601633.SS,长城汽车,C36汽车制造业,7.4633788400,2019-08-31,2019-08-30,7.2763490600,-0.0250596659,2019-10-31,2019-10-31,7.9977496400,0.0715990453
2019-07-31,2019-07-31,sh.601668,601668.SS,中国建筑,E48土木工程建筑业,4.2578456600,2019-08-31,2019-08-30,3.9542301800,-0.0713073005,2019-10-31,2019-10-31,3.7879645600,-0.1103565365
2019-07-31,2019-07-31,sh.601669,601669.SS,中国电建,E48土木工程建筑业,4.3022246400,2019-08-31,2019-08-30,4.0593571200,-0.0564516129,2019-10-31,2019-10-31,3.8685326400,-0.1008064516
2019-07-31,2019-07-31,sh.601688,601688.SS,华泰证券,J67资本市场服务,16.5522859200,2019-08-31,2019-08-30,15.6888312000,-0.0521652855,2019-10-31,2019-10-31,14.4393515000,-0.1276521219
2019-07-31,2019-07-31,sh.601727,601727.SS,上海电气,C34通用设备制造业,5.1719015400,2019-08-31,2019-08-30,5.0096943000,-0.0313631725,2019-10-31,2019-10-31,4.7935898400,-0.0731475062
2019-07-31,2019-07-31,sh.601766,601766.SS,中国中车,C37铁路、船舶、航空航天和其他运输设备制造业,6.2536546800,2019-08-31,2019-08-30,5.8962030400,-0.0571588388,2019-10-31,2019-10-31,5.8314096000,-0.0675197307
2019-07-31,2019-07-31,sh.601788,601788.SS,光大证券,J67资本市场服务,10.3556961300,2019-08-31,2019-08-30,9.8612597100,-0.0477453581,2019-10-31,2019-10-31,10.4930395800,0.0132625995
2019-07-31,2019-07-31,sh.601800,601800.SS,中国交建,E48土木工程建筑业,9.0333416000,2019-08-31,2019-08-30,8.2256158000,-0.0894160584,2019-10-31,2019-10-31,7.7558161000,-0.1414233577
2019-07-31,2019-07-31,sh.601808,601808.SS,中海油服,B11开采专业及辅助性活动,9.3143185000,2019-08-31,2019-08-30,10.9590908400,0.1765853659,2019-10-31,2019-10-31,13.3762700800,0.4360975610
2019-07-31,2019-07-31,sh.601818,601818.SS,光大银行,J66货币金融服务,2.6479829100,2019-08-31,2019-08-30,2.5334391200,-0.0432569975,2019-10-31,2019-10-31,2.9242355800,0.1043256997
2019-07-31,2019-07-31,sh.601828,601828.SS,美凯龙,L72商务服务业,9.7583081600,2019-08-31,2019-08-30,9.2429045600,-0.0528169014,2019-10-31,2019-10-31,9.1226437200,-0.0651408451
2019-07-31,2019-07-31,sh.601838,601838.SS,成都银行,J66货币金融服务,6.0922560000,2019-08-31,2019-08-30,5.8700678400,-0.0364705882,2019-10-31,2019-10-31,6.0420844800,-0.0082352941
2019-07-31,2019-07-31,sh.601857,601857.SS,中国石油,B07石油和天然气开采业,4.6618370400,2019-08-31,2019-08-30,4.3825564800,-0.0599078341,2019-10-31,2019-10-31,4.2643288800,-0.0852685661
2019-07-31,2019-07-31,sh.601877,601877.SS,正泰电器,C38电气机械和器材制造业,20.9465280000,2019-08-31,2019-08-30,19.5500928000,-0.0666666667,2019-10-31,2019-10-31,19.9166570400,-0.0491666667
2019-07-31,2019-07-31,sh.601878,601878.SS,浙商证券,J67资本市场服务,8.0898002000,2019-08-31,2019-08-30,7.3593442000,-0.0902934537,2019-10-31,2019-10-31,7.9893625000,-0.0124153499
2019-07-31,2019-07-31,sh.601881,601881.SS,中国银河,J67资本市场服务,9.8102297800,2019-08-31,2019-08-30,9.0436710000,-0.0781387182,2019-10-31,2019-10-31,9.2417704600,-0.0579455663
2019-07-31,2019-07-31,sh.601888,601888.SS,中国国旅,L72商务服务业,83.9902445000,2019-08-31,2019-08-30,88.6120281200,0.0550276243,2019-10-31,2019-10-31,83.8510341500,-0.0016574586
2019-07-31,2019-07-31,sh.601898,601898.SS,中煤能源,B06煤炭开采和洗选业,3.6858083600,2019-08-31,2019-08-30,3.8123597200,0.0343347639,2019-10-31,2019-10-31,3.7016272800,0.0042918455
2019-07-31,2019-07-31,sh.601899,601899.SS,紫金矿业,B09有色金属矿采选业,3.1853089800,2019-08-31,2019-08-30,3.1853089800,0.0000000000,2019-10-31,2019-10-31,2.9416241400,-0.0765027322
2019-07-31,2019-07-31,sh.601901,601901.SS,方正证券,J67资本市场服务,6.6161171400,2019-08-31,2019-08-30,6.3496703400,-0.0402723825,2019-10-31,2019-10-31,6.4454421400,-0.0257968528
2019-07-31,2019-07-31,sh.601919,601919.SS,中远海控,G55水上运输业,1.9785468500,2019-08-31,2019-08-30,1.9363603500,-0.0213219616,2019-10-31,2019-10-31,1.9447976500,-0.0170575693
2019-07-31,2019-07-31,sh.601933,601933.SS,永辉超市,F52零售业,9.4499881600,2019-08-31,2019-08-30,9.6258928000,0.0186142709,2019-10-31,2019-10-31,8.1502483200,-0.1375387797
2019-07-31,2019-07-31,sh.601939,601939.SS,建设银行,J66货币金融服务,5.1222237000,2019-08-31,2019-08-30,4.7955690000,-0.0637720488,2019-10-31,2019-10-31,5.0666229000,-0.0108548168
2019-07-31,2019-07-31,sh.601985,601985.SS,中国核电,D44电力、热力生产和供应业,4.8121411600,2019-08-31,2019-08-30,4.6070054800,-0.0426287744,2019-10-31,2019-10-31,4.3249439200,-0.1012433393
2019-07-31,2019-07-31,sh.601988,601988.SS,中国银行,J66货币金融服务,2.5400886000,2019-08-31,2019-08-30,2.4168498000,-0.0485175202,2019-10-31,2019-10-31,2.5332420000,-0.0026954178
2019-07-31,2019-07-31,sh.601989,601989.SS,中国重工,Unknown,5.9627220000,2019-08-31,2019-08-30,6.0422249600,0.0133333333,2019-10-31,2019-10-31,5.2670711000,-0.1166666667
2019-07-31,2019-07-31,sh.601992,601992.SS,金隅集团,C30非金属矿物制品业,2.8291754800,2019-08-31,2019-08-30,2.7318972400,-0.0343839542,2019-10-31,2019-10-31,2.6427255200,-0.0659025788
2019-07-31,2019-07-31,sh.601997,601997.SS,贵阳银行,J66货币金融服务,6.3187416000,2019-08-31,2019-08-30,5.8348740000,-0.0765765766,2019-10-31,2019-10-31,6.5037498000,0.0292792793
2019-07-31,2019-07-31,sh.601998,601998.SS,中信银行,J66货币金融服务,4.1469991200,2019-08-31,2019-08-30,3.9026473200,-0.0589225589,2019-10-31,2019-10-31,4.2796472400,0.0319865320
2019-07-31,2019-07-31,sh.603019,603019.SS,中科曙光,C39计算机、通信和其他电子设备制造业,24.5327373200,2019-08-31,2019-08-30,24.4223538000,-0.0044994376,2019-10-31,2019-10-31,23.0563577400,-0.0601799775
2019-07-31,2019-07-31,sh.603156,603156.SS,养元饮品,C15酒、饮料和精制茶制造业,18.0637924700,2019-08-31,2019-08-30,15.5757708600,-0.1377352853,2019-10-31,2019-10-31,15.1979801600,-0.1586495369
2019-07-31,2019-07-31,sh.603160,603160.SS,汇顶科技,C39计算机、通信和其他电子设备制造业,156.8163510000,2019-08-31,2019-08-30,191.7715041000,0.2229050279,2019-10-31,2019-10-31,177.1606200000,0.1297330850
2019-07-31,2019-07-31,sh.603259,603259.SS,药明康德,M73研究和试验发展,35.3012032100,2019-08-31,2019-08-30,47.0936193000,0.3340513925,2019-10-31,2019-10-31,51.0968485300,0.4474534544
2019-07-31,2019-07-31,sh.603260,603260.SS,合盛硅业,C26化学原料和化学制品制造业,29.4949769400,2019-08-31,2019-08-30,28.3605547500,-0.0384615385,2019-10-31,2019-10-31,26.1760888800,-0.1125238398
2019-07-31,2019-07-31,sh.603288,603288.SS,海天味业,C14食品制造业,43.4565999000,2019-08-31,2019-08-30,49.8815646700,0.1478478478,2019-10-31,2019-10-31,48.5809116800,0.1179179179
2019-07-31,2019-07-31,sh.603799,603799.SS,华友钴业,C32有色金属冶炼和压延加工业,16.7344220400,2019-08-31,2019-08-30,17.9512106400,0.0727117194,2019-10-31,2019-10-31,17.5718589000,0.0500427716
2019-07-31,2019-07-31,sh.603833,603833.SS,欧派家居,C21家具制造业,60.2413329000,2019-08-31,2019-08-30,69.6732323000,0.1565685709,2019-10-31,2019-10-31,63.9607920000,0.0617426428
2019-07-31,2019-07-31,sh.603858,603858.SS,步长制药,C27医药制造业,15.8587318800,2019-08-31,2019-08-30,15.6902040100,-0.0106268188,2019-10-31,2019-10-31,17.0108723200,0.0726502250
2019-07-31,2019-07-31,sh.603986,603986.SS,兆易创新,C39计算机、通信和其他电子设备制造业,48.8326158000,2019-08-31,2019-08-30,65.6843620500,0.3450920245,2019-10-31,2019-10-31,76.8589422300,0.5739263804
2019-07-31,2019-07-31,sh.603993,603993.SS,洛阳钼业,B09有色金属矿采选业,3.2543329400,2019-08-31,2019-08-30,3.2273633300,-0.0082872928,2019-10-31,2019-10-31,3.0565558000,-0.0607734807
2019-07-31,2019-07-31,sz.000001,000001.SZ,平安银行,J66货币金融服务,11.0969107200,2019-08-31,2019-08-30,11.1204710400,0.0021231423,2019-10-31,2019-10-31,12.7696934400,0.1507430998
2019-07-31,2019-07-31,sz.000002,000002.SZ,万科A,K70房地产业,22.5814316800,2019-08-31,2019-08-30,21.0728982000,-0.0668041558,2019-10-31,2019-10-31,21.6691468700,-0.0403997773
2019-07-31,2019-07-31,sz.000063,000063.SZ,中兴通讯,C39计算机、通信和其他电子设备制造业,30.0170485600,2019-08-31,2019-08-30,26.2694765800,-0.1248481166,2019-10-31,2019-10-31,30.4547212000,0.0145808019
2019-07-31,2019-07-31,sz.000069,000069.SZ,华侨城A,K70房地产业,6.4464033200,2019-08-31,2019-08-30,6.0887665200,-0.0554785021,2019-10-31,2019-10-31,6.2944076800,-0.0235783634
2019-07-31,2019-07-31,sz.000100,000100.SZ,TCL集团,C39计算机、通信和其他电子设备制造业,2.7396656000,2019-08-31,2019-08-30,2.5946244800,-0.0529411765,2019-10-31,2019-10-31,2.6510293600,-0.0323529412
2019-07-31,2019-07-31,sz.000157,000157.SZ,中联重科,C35专用设备制造业,4.4094275200,2019-08-31,2019-08-30,3.9399829000,-0.1064638477,2019-10-31,2019-10-31,4.3488490500,-0.0137383979
2019-07-31,2019-07-31,sz.000166,000166.SZ,申万宏源,J67资本市场服务,4.3603689900,2019-08-31,2019-08-30,4.2622829800,-0.0224948875,2019-10-31,2019-10-31,4.2711998900,-0.0204498978
2019-07-31,2019-07-31,sz.000333,000333.SZ,美的集团,C38电气机械和器材制造业,41.6915742000,2019-08-31,2019-08-30,40.2281770800,-0.0351005484,2019-10-31,2019-10-31,42.3013230000,0.0146252285
2019-07-31,2019-07-31,sz.000338,000338.SZ,潍柴动力,C36汽车制造业,9.8346743600,2019-08-31,2019-08-30,9.3578906400,-0.0484798685,2019-10-31,2019-10-31,9.4622183600,-0.0378717166
2019-07-31,2019-07-31,sz.000402,000402.SZ,金融街,K70房地产业,6.9656864200,2019-08-31,2019-08-30,6.6918062200,-0.0393184797,2019-10-31,2019-10-31,7.1756612400,0.0301441678
2019-07-31,2019-07-31,sz.000408,000408.SZ,藏格控股,C26化学原料和化学制品制造业,8.0211940100,2019-08-31,2019-08-30,6.9511651200,-0.1334002006,2019-10-31,2019-10-31,6.9431197900,-0.1344032096
2019-07-31,2019-07-31,sz.000413,000413.SZ,东旭光电,Unknown,4.8200000000,2019-08-31,2019-08-30,4.5500000000,-0.0560165975,2019-10-31,2019-10-31,4.7700000000,-0.0103734440
2019-07-31,2019-07-31,sz.000415,000415.SZ,渤海租赁,L71租赁业,3.7500000000,2019-08-31,2019-08-30,3.5200000000,-0.0613333333,2019-10-31,2019-10-31,3.5100000000,-0.0640000000
2019-07-31,2019-07-31,sz.000423,000423.SZ,东阿阿胶,C27医药制造业,26.1411628800,2019-08-31,2019-08-30,25.4853270000,-0.0250882443,2019-10-31,2019-10-31,28.5840191400,0.0934486454
2019-07-31,2019-07-31,sz.000425,000425.SZ,徐工机械,C35专用设备制造业,4.1192164500,2019-08-31,2019-08-30,3.6286321500,-0.1190965092,2019-10-31,2019-10-31,3.8231742000,-0.0718685832
2019-07-31,2019-07-31,sz.000538,000538.SZ,云南白药,C27医药制造业,42.7163880000,2019-08-31,2019-08-30,43.1552550000,0.0102739726,2019-10-31,2019-10-31,48.6973575000,0.1400158061
2019-07-31,2019-07-31,sz.000553,000553.SZ,安道麦A,C26化学原料和化学制品制造业,9.9344745500,2019-08-31,2019-08-30,9.3092279000,-0.0629370629,2019-10-31,2019-10-31,8.9023213500,-0.1038961039
2019-07-31,2019-07-31,sz.000568,000568.SZ,泸州老窖,C15酒、饮料和精制茶制造业,63.7415654400,2019-08-31,2019-08-30,77.9740617600,0.2232843863,2019-10-31,2019-10-31,70.1830944000,0.1010569621
2019-07-31,2019-07-31,sz.000596,000596.SZ,古井贡酒,C15酒、饮料和精制茶制造业,102.9443732500,2019-08-31,2019-08-30,108.0531250000,0.0496263330,2019-10-31,2019-10-31,95.4325200000,-0.0729700227
2019-07-31,2019-07-31,sz.000625,000625.SZ,长安汽车,C36汽车制造业,3.9109514400,2019-08-31,2019-08-30,3.9504560000,0.0101010101,2019-10-31,2019-10-31,3.5356581200,-0.0959595960
2019-07-31,2019-07-31,sz.000627,000627.SZ,天茂集团,Unknown,6.7192335700,2019-08-31,2019-08-30,6.6155707800,-0.0154277700,2019-10-31,2019-10-31,6.4452904500,-0.0407699951
2019-07-31,2019-07-31,sz.000629,000629.SZ,攀钢钒钛,C32有色金属冶炼和压延加工业,3.3600000000,2019-08-31,2019-08-30,3.0300000000,-0.0982142857,2019-10-31,2019-10-31,2.8400000000,-0.1547619048
2019-07-31,2019-07-31,sz.000630,000630.SZ,铜陵有色,C32有色金属冶炼和压延加工业,2.0228567200,2019-08-31,2019-08-30,1.9531030400,-0.0344827586,2019-10-31,2019-10-31,1.8920685700,-0.0646551724
2019-07-31,2019-07-31,sz.000651,000651.SZ,格力电器,C38电气机械和器材制造业,34.4915184600,2019-08-31,2019-08-30,35.7606480000,0.0367954093,2019-10-31,2019-10-31,37.8225232000,0.0965746041
2019-07-31,2019-07-31,sz.000656,000656.SZ,金科股份,K70房地产业,5.5056449600,2019-08-31,2019-08-30,5.9453929600,0.0798722045,2019-10-31,2019-10-31,6.0949072800,0.1070287540
2019-07-31,2019-07-31,sz.000661,000661.SZ,长春高新,C27医药制造业,153.6549120000,2019-08-31,2019-08-30,162.7492464000,0.0591867470,2019-10-31,2019-10-31,210.6784713600,0.3711144578
2019-07-31,2019-07-31,sz.000671,000671.SZ,阳光城,Unknown,5.9491916900,2019-08-31,2019-08-30,5.1301653000,-0.1376701967,2019-10-31,2019-10-31,5.5441786400,-0.0680786687
2019-07-31,2019-07-31,sz.000703,000703.SZ,恒逸石化,C28化学纤维制造业,8.4558133600,2019-08-31,2019-08-30,7.8513304000,-0.0714872638,2019-10-31,2019-10-31,9.9704948000,0.1791290058
2019-07-31,2019-07-31,sz.000709,000709.SZ,河钢股份,C31黑色金属冶炼和压延加工业,2.3706836200,2019-08-31,2019-08-30,2.2149452800,-0.0656934307,2019-10-31,2019-10-31,2.1457282400,-0.0948905109
2019-07-31,2019-07-31,sz.000725,000725.SZ,京东方A,C39计算机、通信和其他电子设备制造业,3.5939092500,2019-08-31,2019-08-30,3.2478291000,-0.0962962963,2019-10-31,2019-10-31,3.1679644500,-0.1185185185
2019-07-31,2019-07-31,sz.000728,000728.SZ,国元证券,J67资本市场服务,6.8040033600,2019-08-31,2019-08-30,6.3265294400,-0.0701754386,2019-10-31,2019-10-31,6.3041478500,-0.0734649123
2019-07-31,2019-07-31,sz.000768,000768.SZ,中航飞机,C37铁路、船舶、航空航天和其他运输设备制造业,15.9212477400,2019-08-31,2019-08-30,15.5440128300,-0.0236938032,2019-10-31,2019-10-31,14.5187076900,-0.0880923451
2019-07-31,2019-07-31,sz.000776,000776.SZ,广发证券,J67资本市场服务,10.9807919100,2019-08-31,2019-08-30,10.8743412800,-0.0096942580,2019-10-31,2019-10-31,11.2346357200,0.0231170768
2019-07-31,2019-07-31,sz.000783,000783.SZ,长江证券,J67资本市场服务,6.0669703200,2019-08-31,2019-08-30,5.6673983500,-0.0658602151,2019-10-31,2019-10-31,5.5532349300,-0.0846774194
2019-07-31,2019-07-31,sz.000786,000786.SZ,北新建材,C30非金属矿物制品业,15.4298786200,2019-08-31,2019-08-30,15.6186758000,0.0122358176,2019-10-31,2019-10-31,16.2966293100,0.0561735261
2019-07-31,2019-07-31,sz.000858,000858.SZ,五粮液,C15酒、饮料和精制茶制造业,98.7804935900,2019-08-31,2019-08-30,115.7935535000,0.1722309668,2019-10-31,2019-10-31,108.0848943200,0.0941926932
2019-07-31,2019-07-31,sz.000876,000876.SZ,新希望,C13农副食品加工业,19.2118797000,2019-08-31,2019-08-30,19.3707376200,0.0082687339,2019-10-31,2019-10-31,21.9025357200,0.1400516796
2019-07-31,2019-07-31,sz.000895,000895.SZ,双汇发展,C13农副食品加工业,16.8560284200,2019-08-31,2019-08-30,15.6976591200,-0.0687213661,2019-10-31,2019-10-31,20.9559537000,0.2432319867
2019-07-31,2019-07-31,sz.000898,000898.SZ,鞍钢股份,C31黑色金属冶炼和压延加工业,3.1282545000,2019-08-31,2019-08-30,2.7886154400,-0.1085714286,2019-10-31,2019-10-31,2.6724231300,-0.1457142857
2019-07-31,2019-07-31,sz.000938,000938.SZ,紫光股份,C39计算机、通信和其他电子设备制造业,22.5572344500,2019-08-31,2019-08-30,23.1011183100,0.0241112828,2019-10-31,2019-10-31,20.5141835400,-0.0905718702
2019-07-31,2019-07-31,sz.000961,000961.SZ,中南建设,Unknown,7.5723510600,2019-08-31,2019-08-30,6.4215645300,-0.1519721578,2019-10-31,2019-10-31,7.1506888200,-0.0556844548
2019-07-31,2019-07-31,sz.000963,000963.SZ,华东医药,F52零售业,24.7961884100,2019-08-31,2019-08-30,25.7689411700,0.0392299310,2019-10-31,2019-10-31,23.5081917000,-0.0519433345
2019-07-31,2019-07-31,sz.001979,001979.SZ,招商蛇口,K70房地产业,16.5013593600,2019-08-31,2019-08-30,15.7974720000,-0.0426563257,2019-10-31,2019-10-31,14.9736038400,-0.0925836161
2019-07-31,2019-07-31,sz.002001,002001.SZ,新和成,C27医药制造业,12.1540295200,2019-08-31,2019-08-30,13.6270701700,0.1211977186,2019-10-31,2019-10-31,11.7034523800,-0.0370722433
2019-07-31,2019-07-31,sz.002007,002007.SZ,华兰生物,C27医药制造业,20.0837818800,2019-08-31,2019-08-30,21.8389356000,0.0873915944,2019-10-31,2019-10-31,24.1501113000,0.2024683122
2019-07-31,2019-07-31,sz.002008,002008.SZ,大族激光,C35专用设备制造业,27.5662822500,2019-08-31,2019-08-30,29.2155470000,0.0598290598,2019-10-31,2019-10-31,35.8126060000,0.2991452991
2019-07-31,2019-07-31,sz.002010,002010.SZ,传化智联,L72商务服务业,6.9500153400,2019-08-31,2019-08-30,6.4093617000,-0.0777917189,2019-10-31,2019-10-31,6.5663256600,-0.0552070263
