snapshot_date,component_column,component_name,model_ready,weight_method,number_of_training_periods,training_start_date,training_end_date,weighted_mean_ic,weighted_ic_std,positive_ic_rate_percent,raw_strength,target_weight,smoothed_weight,lookahead_violation
2024-03-31,long_momentum_component,12-1 Momentum,1,ROLLING_IC_WEIGHT,36,2021-04-30,2024-03-31,0.0411308454,0.1269531787,63.8888888889,0.3239843680,0.1504123390,0.1161568842,0
2024-03-31,value_component,Value,1,ROLLING_IC_WEIGHT,36,2021-04-30,2024-03-31,0.0606774102,0.1029494962,75.0000000000,0.5893900647,0.2736290604,0.2784049843,0
2024-03-31,short_reversal_component,Short Reversal,1,ROLLING_IC_WEIGHT,36,2021-04-30,2024-03-31,0.0353754413,0.0984242500,55.5555555556,0.3594179410,0.1668626592,0.1624107195,0
2024-04-30,turnover_stability_component,Turnover Stability,1,ROLLING_IC_WEIGHT,36,2021-05-31,2024-04-30,0.0487960906,0.0916683858,66.6666666667,0.5323110057,0.2502533333,0.2304805213,0
2024-04-30,low_risk_component,Low Risk,1,ROLLING_IC_WEIGHT,36,2021-05-31,2024-04-30,0.0611915685,0.1200796413,72.2222222222,0.5095915332,0.2395723147,0.2265863615,0
2024-04-30,long_momentum_component,12-1 Momentum,1,ROLLING_IC_WEIGHT,36,2021-05-31,2024-04-30,0.0452336455,0.1241172572,63.8888888889,0.3644428386,0.1713341151,0.1327100535,0
2024-04-30,value_component,Value,1,ROLLING_IC_WEIGHT,36,2021-05-31,2024-04-30,0.0520314230,0.1054781582,75.0000000000,0.4932909698,0.2319089933,0.2644561870,0
2024-04-30,short_reversal_component,Short Reversal,1,ROLLING_IC_WEIGHT,36,2021-05-31,2024-04-30,0.0241208643,0.1060480464,55.5555555556,0.2274522264,0.1069312436,0.1457668767,0
2024-05-31,turnover_stability_component,Turnover Stability,1,ROLLING_IC_WEIGHT,36,2021-06-30,2024-05-31,0.0535103641,0.0879707553,69.4444444444,0.6082744648,0.2758112474,0.2440797392,0
2024-05-31,low_risk_component,Low Risk,1,ROLLING_IC_WEIGHT,36,2021-06-30,2024-05-31,0.0654704745,0.1145900043,75.0000000000,0.5713454232,0.2590664297,0.2363303820,0
2024-05-31,long_momentum_component,12-1 Momentum,1,ROLLING_IC_WEIGHT,36,2021-06-30,2024-05-31,0.0358920790,0.1254219158,61.1111111111,0.2861707121,0.1297590243,0.1318247447,0
2024-05-31,value_component,Value,1,ROLLING_IC_WEIGHT,36,2021-06-30,2024-05-31,0.0568270158,0.1009230642,77.7777777778,0.5630726366,0.2553152816,0.2617139154,0
2024-05-31,short_reversal_component,Short Reversal,1,ROLLING_IC_WEIGHT,36,2021-06-30,2024-05-31,0.0185991043,0.1053546821,55.5555555556,0.1765379950,0.0800480169,0.1260512187,0
2024-06-30,turnover_stability_component,Turnover Stability,1,ROLLING_IC_WEIGHT,36,2021-07-31,2024-06-30,0.0514060130,0.0858908355,69.4444444444,0.5985040517,0.2667651634,0.2508853664,0
2024-06-30,low_risk_component,Low Risk,1,ROLLING_IC_WEIGHT,36,2021-07-31,2024-06-30,0.0735083781,0.1145187376,77.7777777778,0.6418895255,0.2861029323,0.2512621471,0
2024-06-30,long_momentum_component,12-1 Momentum,1,ROLLING_IC_WEIGHT,36,2021-07-31,2024-06-30,0.0537447783,0.1392157566,61.1111111111,0.3860538465,0.1720718801,0.1438988854,0
2024-06-30,value_component,Value,1,ROLLING_IC_WEIGHT,36,2021-07-31,2024-06-30,0.0556295649,0.0971325252,80.5555555556,0.5727181989,0.2552718958,0.2597813095,0
2024-06-30,short_reversal_component,Short Reversal,1,ROLLING_IC_WEIGHT,36,2021-07-31,2024-06-30,0.0051217417,0.1153652403,55.5555555556,0.0443958829,0.0197881283,0.0941722916,0
2024-07-31,turnover_stability_component,Turnover Stability,1,ROLLING_IC_WEIGHT,36,2021-08-31,2024-07-31,0.0508120252,0.0834801861,69.4444444444,0.6086716813,0.2970240250,0.2647269640,0
2024-07-31,low_risk_component,Low Risk,1,ROLLING_IC_WEIGHT,36,2021-08-31,2024-07-31,0.0735315921,0.1111043937,77.7777777778,0.6618243402,0.3229618453,0.2727720565,0
2024-07-31,long_momentum_component,12-1 Momentum,1,ROLLING_IC_WEIGHT,36,2021-08-31,2024-07-31,0.0346913941,0.1542645364,58.3333333333,0.2248824971,0.1097397932,0.1336511577,0
2024-07-31,value_component,Value,1,ROLLING_IC_WEIGHT,36,2021-08-31,2024-07-31,0.0451690444,0.1028324776,77.7777777778,0.4392488200,0.2143478275,0.2461512649,0
2024-07-31,short_reversal_component,Short Reversal,1,ROLLING_IC_WEIGHT,36,2021-08-31,2024-07-31,0.0133613379,0.1165844740,55.5555555556,0.1146064943,0.0559265089,0.0826985568,0
2024-08-31,turnover_stability_component,Turnover Stability,1,ROLLING_IC_WEIGHT,36,2021-09-30,2024-08-31,0.0543968163,0.0824191838,69.4444444444,0.6600018798,0.2950486187,0.2738234604,0
2024-08-31,low_risk_component,Low Risk,1,ROLLING_IC_WEIGHT,36,2021-09-30,2024-08-31,0.0759030598,0.1083041434,77.7777777778,0.7008324652,0.3133016089,0.2849309223,0
2024-08-31,long_momentum_component,12-1 Momentum,1,ROLLING_IC_WEIGHT,36,2021-09-30,2024-08-31,0.0453154905,0.1554464810,58.3333333333,0.2915182782,0.1303209399,0.1326520924,0
2024-08-31,value_component,Value,1,ROLLING_IC_WEIGHT,36,2021-09-30,2024-08-31,0.0408137227,0.1004162659,75.0000000000,0.4064453337,0.1816981708,0.2268153367,0
2024-08-31,short_reversal_component,Short Reversal,1,ROLLING_IC_WEIGHT,36,2021-09-30,2024-08-31,0.0207946379,0.1167399363,55.5555555556,0.1781278849,0.0796306617,0.0817781883,0
2024-09-30,turnover_stability_component,Turnover Stability,1,ROLLING_IC_WEIGHT,36,2021-10-31,2024-09-30,0.0509168008,0.0812618782,66.6666666667,0.6265767169,0.3430310087,0.2945857249,0
2024-09-30,low_risk_component,Low Risk,1,ROLLING_IC_WEIGHT,36,2021-10-31,2024-09-30,0.0642266268,0.1138589184,75.0000000000,0.5640895564,0.3088212573,0.2920980228,0
2024-09-30,long_momentum_component,12-1 Momentum,1,ROLLING_IC_WEIGHT,36,2021-10-31,2024-09-30,0.0217718599,0.1784661021,58.3333333333,0.1219943709,0.0667880739,0.1128928868,0
2024-09-30,value_component,Value,1,ROLLING_IC_WEIGHT,36,2021-10-31,2024-09-30,0.0394079457,0.0972492032,75.0000000000,0.4052264121,0.2218486917,0.2253253432,0
2024-09-30,short_reversal_component,Short Reversal,1,ROLLING_IC_WEIGHT,36,2021-10-31,2024-09-30,0.0127286249,0.1170964155,52.7777777778,0.1087020887,0.0595109683,0.0750980223,0
2024-10-31,turnover_stability_component,Turnover Stability,1,ROLLING_IC_WEIGHT,36,2021-11-30,2024-10-31,0.0412971142,0.0868111714,63.8888888889,0.4757119800,0.3168425664,0.3012627774,0
2024-10-31,low_risk_component,Low Risk,1,ROLLING_IC_WEIGHT,36,2021-11-30,2024-10-31,0.0612772717,0.1110063408,77.7777777778,0.5520159586,0.3500000000,0.3094686159,0
2024-10-31,long_momentum_component,12-1 Momentum,1,ROLLING_IC_WEIGHT,36,2021-11-30,2024-10-31,0.0071875135,0.1800931461,55.5555555556,0.0399099780,0.0265815880,0.0869994972,0
2024-10-31,value_component,Value,1,ROLLING_IC_WEIGHT,36,2021-11-30,2024-10-31,0.0396009554,0.0935273189,77.7777777778,0.4234159158,0.2820113663,0.2423311501,0
2024-10-31,short_reversal_component,Short Reversal,1,ROLLING_IC_WEIGHT,36,2021-11-30,2024-10-31,0.0043410720,0.1177033593,50.0000000000,0.0368814621,0.0245644793,0.0599379594,0
2024-11-30,turnover_stability_component,Turnover Stability,1,ROLLING_IC_WEIGHT,36,2021-12-31,2024-11-30,0.0415746291,0.0839955906,66.6666666667,0.4949620431,0.3500000000,0.3158839442,0
2024-11-30,low_risk_component,Low Risk,1,ROLLING_IC_WEIGHT,36,2021-12-31,2024-11-30,0.0598348874,0.1080067649,77.7777777778,0.5539920345,0.3500000000,0.3216280312,0
2024-11-30,long_momentum_component,12-1 Momentum,1,ROLLING_IC_WEIGHT,36,2021-12-31,2024-11-30,0.0018452117,0.1763126110,55.5555555556,0.0104655686,0.0077538774,0.0632258113,0
2024-11-30,value_component,Value,1,ROLLING_IC_WEIGHT,36,2021-12-31,2024-11-30,0.0353642184,0.0921788657,75.0000000000,0.3836477929,0.2842423636,0.2549045141,0
2024-11-30,short_reversal_component,Short Reversal,1,ROLLING_IC_WEIGHT,36,2021-12-31,2024-11-30,0.0012336598,0.1141977431,47.2222222222,0.0108028390,0.0080037590,0.0443576993,0
2024-12-31,turnover_stability_component,Turnover Stability,1,ROLLING_IC_WEIGHT,36,2022-01-31,2024-12-31,0.0474310081,0.0849828987,66.6666666667,0.5581241503,0.3090580961,0.3138361897,0
2024-12-31,low_risk_component,Low Risk,1,ROLLING_IC_WEIGHT,36,2022-01-31,2024-12-31,0.0779456254,0.1276546752,77.7777777778,0.6105974991,0.3381149167,0.3265740968,0
2024-12-31,long_momentum_component,12-1 Momentum,1,ROLLING_IC_WEIGHT,36,2022-01-31,2024-12-31,0.0250769281,0.1890489056,58.3333333333,0.1326478352,0.0734529896,0.0662939648,0
2024-12-31,value_component,Value,1,ROLLING_IC_WEIGHT,36,2022-01-31,2024-12-31,0.0409149562,0.0919092876,75.0000000000,0.4451667211,0.2465085576,0.2523857272,0
2024-12-31,short_reversal_component,Short Reversal,1,ROLLING_IC_WEIGHT,36,2022-01-31,2024-12-31,0.0067050256,0.1129718644,47.2222222222,0.0593512870,0.0328654400,0.0409100215,0
2025-01-31,turnover_stability_component,Turnover Stability,1,ROLLING_IC_WEIGHT,36,2022-02-28,2025-01-31,0.0474369411,0.0824039619,66.6666666667,0.5756633540,0.3194887090,0.3155319455,0
2025-01-31,low_risk_component,Low Risk,1,ROLLING_IC_WEIGHT,36,2022-02-28,2025-01-31,0.0775815672,0.1236452822,77.7777777778,0.6274527079,0.3482313999,0.3330712877,0
2025-01-31,long_momentum_component,12-1 Momentum,1,ROLLING_IC_WEIGHT,36,2022-02-28,2025-01-31,0.0300576973,0.1840919514,61.1111111111,0.1632754557,0.0906166151,0.0735907599,0
2025-01-31,value_component,Value,1,ROLLING_IC_WEIGHT,36,2022-02-28,2025-01-31,0.0359475446,0.0897263042,72.2222222222,0.4006355206,0.2223496153,0.2433748936,0
2025-01-31,short_reversal_component,Short Reversal,1,ROLLING_IC_WEIGHT,36,2022-02-28,2025-01-31,0.0038412367,0.1103807668,47.2222222222,0.0347998736,0.0193136607,0.0344311133,0
2025-02-28,turnover_stability_component,Turnover Stability,1,ROLLING_IC_WEIGHT,36,2022-03-31,2025-02-28,0.0490749705,0.0778252863,69.4444444444,0.6305787333,0.3408045910,0.3231137392,0
2025-02-28,low_risk_component,Low Risk,1,ROLLING_IC_WEIGHT,36,2022-03-31,2025-02-28,0.0738931581,0.1194541656,77.7777777778,0.6185900490,0.3343251485,0.3334474460,0
2025-02-28,long_momentum_component,12-1 Momentum,1,ROLLING_IC_WEIGHT,36,2022-03-31,2025-02-28,0.0104366346,0.1910577109,58.3333333333,0.0546255608,0.0295231046,0.0603704633,0
2025-02-28,value_component,Value,1,ROLLING_IC_WEIGHT,36,2022-03-31,2025-02-28,0.0361534496,0.0861043152,75.0000000000,0.4198796483,0.2269294923,0.2384412732,0
2025-02-28,short_reversal_component,Short Reversal,1,ROLLING_IC_WEIGHT,36,2022-03-31,2025-02-28,0.0145362799,0.1148288870,47.2222222222,0.1265907936,0.0684176636,0.0446270784,0
2025-03-31,turnover_stability_component,Turnover Stability,1,ROLLING_IC_WEIGHT,36,2022-04-30,2025-03-31,0.0525990962,0.0759744701,72.2222222222,0.6923259374,0.3470463377,0.3302935187,0
2025-03-31,low_risk_component,Low Risk,1,ROLLING_IC_WEIGHT,36,2022-04-30,2025-03-31,0.0847264705,0.1231731057,77.7777777778,0.6878650174,0.3448101858,0.3368562679,0
2025-03-31,long_momentum_component,12-1 Momentum,1,ROLLING_IC_WEIGHT,36,2022-04-30,2025-03-31,0.0125615957,0.1858228076,58.3333333333,0.0675998594,0.0338861833,0.0524251793,0
2025-03-31,value_component,Value,1,ROLLING_IC_WEIGHT,36,2022-04-30,2025-03-31,0.0353010158,0.0834309921,75.0000000000,0.4231163376,0.2120980415,0.2305383037,0
2025-03-31,short_reversal_component,Short Reversal,1,ROLLING_IC_WEIGHT,36,2022-04-30,2025-03-31,0.0138381665,0.1115962588,47.2222222222,0.1240020642,0.0621592518,0.0498867304,0
2025-04-30,turnover_stability_component,Turnover Stability,1,ROLLING_IC_WEIGHT,36,2022-05-31,2025-04-30,0.0482872089,0.0751133302,69.4444444444,0.6428580495,0.3500000000,0.3362054631,0
2025-04-30,low_risk_component,Low Risk,1,ROLLING_IC_WEIGHT,36,2022-05-31,2025-04-30,0.0811854739,0.1203634944,77.7777777778,0.6745024673,0.3500000000,0.3407993875,0
2025-04-30,long_momentum_component,12-1 Momentum,1,ROLLING_IC_WEIGHT,36,2022-05-31,2025-04-30,0.0230062421,0.1844785374,61.1111111111,0.1247095866,0.0885757638,0.0632703546,0
2025-04-30,value_component,Value,1,ROLLING_IC_WEIGHT,36,2022-05-31,2025-04-30,0.0216591108,0.0965676154,72.2222222222,0.2242895899,0.1593030840,0.2091677378,0
2025-04-30,short_reversal_component,Short Reversal,1,ROLLING_IC_WEIGHT,36,2022-05-31,2025-04-30,0.0081366888,0.1108788630,47.2222222222,0.0733835877,0.0521211521,0.0505570569,0
2025-05-31,turnover_stability_component,Turnover Stability,1,ROLLING_IC_WEIGHT,36,2022-06-30,2025-05-31,0.0474840077,0.0730418212,69.4444444444,0.6500934249,0.3500000000,0.3403438242,0
2025-05-31,low_risk_component,Low Risk,1,ROLLING_IC_WEIGHT,36,2022-06-30,2025-05-31,0.0701562245,0.1253790457,77.7777777778,0.5595530269,0.3500000000,0.3435595713,0
2025-05-31,long_momentum_component,12-1 Momentum,1,ROLLING_IC_WEIGHT,36,2022-06-30,2025-05-31,0.0217622078,0.1792769080,61.1111111111,0.1213887946,0.1046741185,0.0756914838,0
2025-05-31,value_component,Value,1,ROLLING_IC_WEIGHT,36,2022-06-30,2025-05-31,0.0209696936,0.0929517780,72.2222222222,0.2255975520,0.1945338115,0.2047775599,0
2025-05-31,short_reversal_component,Short Reversal,1,ROLLING_IC_WEIGHT,36,2022-06-30,2025-05-31,0.0001032839,0.1124422881,47.2222222222,0.0009185501,0.0007920700,0.0356275608,0
2025-06-30,turnover_stability_component,Turnover Stability,1,ROLLING_IC_WEIGHT,36,2022-07-31,2025-06-30,0.0360671237,0.0849535722,69.4444444444,0.4245509956,0.3498423955,0.3431933956,0
2025-06-30,low_risk_component,Low Risk,1,ROLLING_IC_WEIGHT,36,2022-07-31,2025-06-30,0.0564258593,0.1341912362,77.7777777778,0.4204884081,0.3464947050,0.3444401114,0
2025-06-30,long_momentum_component,12-1 Momentum,1,ROLLING_IC_WEIGHT,36,2022-07-31,2025-06-30,0.0231671107,0.1739091031,63.8888888889,0.1332139047,0.1097721405,0.0859156808,0
2025-06-30,value_component,Value,1,ROLLING_IC_WEIGHT,36,2022-07-31,2025-06-30,0.0210156587,0.0893158366,75.0000000000,0.2352959956,0.1938907590,0.2015115196,0
2025-06-30,short_reversal_component,Short Reversal,1,ROLLING_IC_WEIGHT,36,2022-07-31,2025-06-30,-0.0020085532,0.1094726089,44.4444444444,0.0000000000,0.0000000000,0.0249392926,0
2025-07-31,turnover_stability_component,Turnover Stability,1,ROLLING_IC_WEIGHT,36,2022-08-31,2025-07-31,0.0308446833,0.0845517598,66.6666666667,0.3648023811,0.3356753825,0.3409379916,0
2025-07-31,low_risk_component,Low Risk,1,ROLLING_IC_WEIGHT,36,2022-08-31,2025-07-31,0.0484963216,0.1339701507,75.0000000000,0.3619934837,0.3330907565,0.3410353049,0
2025-07-31,long_momentum_component,12-1 Momentum,1,ROLLING_IC_WEIGHT,36,2022-08-31,2025-07-31,0.0061346059,0.1792805337,61.1111111111,0.0342179141,0.0314858454,0.0695867302,0
2025-07-31,value_component,Value,1,ROLLING_IC_WEIGHT,36,2022-08-31,2025-07-31,0.0309767488,0.0950914228,75.0000000000,0.3257575489,0.2997480156,0.2309824684,0
2025-07-31,short_reversal_component,Short Reversal,1,ROLLING_IC_WEIGHT,36,2022-08-31,2025-07-31,-0.0161299464,0.1131146406,41.6666666667,0.0000000000,0.0000000000,0.0174575048,0
2025-08-31,turnover_stability_component,Turnover Stability,1,ROLLING_IC_WEIGHT,36,2022-09-30,2025-08-31,0.0299390852,0.0819483355,66.6666666667,0.3653409796,0.3500000000,0.3436565942,0
2025-08-31,low_risk_component,Low Risk,1,ROLLING_IC_WEIGHT,36,2022-09-30,2025-08-31,0.0384499082,0.1344620476,72.2222222222,0.2859536121,0.3301196999,0.3377606234,0
2025-08-31,long_momentum_component,12-1 Momentum,1,ROLLING_IC_WEIGHT,36,2022-09-30,2025-08-31,0.0123450546,0.1760245801,61.1111111111,0.0701325611,0.0809646706,0.0730001123,0
2025-08-31,value_component,Value,1,ROLLING_IC_WEIGHT,36,2022-09-30,2025-08-31,0.0205826146,0.0994561939,72.2222222222,0.2069515611,0.2389156295,0.2333624167,0
2025-08-31,short_reversal_component,Short Reversal,1,ROLLING_IC_WEIGHT,36,2022-09-30,2025-08-31,-0.0134793940,0.1104254058,41.6666666667,0.0000000000,0.0000000000,0.0122202534,0
2025-09-30,turnover_stability_component,Turnover Stability,1,ROLLING_IC_WEIGHT,36,2022-10-31,2025-09-30,0.0266553125,0.0804204912,63.8888888889,0.3314492622,0.3500000000,0.3455596159,0
2025-09-30,low_risk_component,Low Risk,1,ROLLING_IC_WEIGHT,36,2022-10-31,2025-09-30,0.0346259970,0.1308163219,69.4444444444,0.2646917179,0.3500000000,0.3414324364,0
2025-09-30,long_momentum_component,12-1 Momentum,1,ROLLING_IC_WEIGHT,36,2022-10-31,2025-09-30,0.0105067953,0.1710521257,58.3333333333,0.0614245236,0.0915758514,0.0785728341,0
2025-09-30,value_component,Value,1,ROLLING_IC_WEIGHT,36,2022-10-31,2025-09-30,0.0139741545,0.0999577963,69.4444444444,0.1398005460,0.2084241486,0.2258809363,0
2025-09-30,short_reversal_component,Short Reversal,1,ROLLING_IC_WEIGHT,36,2022-10-31,2025-09-30,-0.0158376443,0.1076698217,41.6666666667,0.0000000000,0.0000000000,0.0085541774,0
2025-10-31,turnover_stability_component,Turnover Stability,1,ROLLING_IC_WEIGHT,36,2022-11-30,2025-10-31,0.0277481954,0.0782535635,63.8888888889,0.3545933771,0.3500000000,0.3468917311,0
2025-10-31,low_risk_component,Low Risk,1,ROLLING_IC_WEIGHT,36,2022-11-30,2025-10-31,0.0371053604,0.1274290510,69.4444444444,0.2911844676,0.3453104905,0.3425958526,0
2025-10-31,long_momentum_component,12-1 Momentum,1,ROLLING_IC_WEIGHT,36,2022-11-30,2025-10-31,0.0062793124,0.1670842697,58.3333333333,0.0375817092,0.0445674817,0.0683712283,0
2025-10-31,value_component,Value,1,ROLLING_IC_WEIGHT,36,2022-11-30,2025-10-31,0.0224849339,0.1025075967,69.4444444444,0.2193489520,0.2601220279,0.2361532638,0
2025-10-31,short_reversal_component,Short Reversal,1,ROLLING_IC_WEIGHT,36,2022-11-30,2025-10-31,-0.0065200804,0.1113522645,41.6666666667,0.0000000000,0.0000000000,0.0059879242,0
2025-11-30,turnover_stability_component,Turnover Stability,1,ROLLING_IC_WEIGHT,36,2022-12-31,2025-11-30,0.0295314077,0.0761696559,63.8888888889,0.3877056723,0.3500000000,0.3478242118,0
2025-11-30,low_risk_component,Low Risk,1,ROLLING_IC_WEIGHT,36,2022-12-31,2025-11-30,0.0469406645,0.1289090724,72.2222222222,0.3641377884,0.3500000000,0.3448170968,0
2025-11-30,long_momentum_component,12-1 Momentum,1,ROLLING_IC_WEIGHT,36,2022-12-31,2025-11-30,0.0029990162,0.1626481805,58.3333333333,0.0184386702,0.0183750385,0.0533723714,0
2025-11-30,value_component,Value,1,ROLLING_IC_WEIGHT,36,2022-12-31,2025-11-30,0.0291714849,0.1032252754,69.4444444444,0.2826002134,0.2816249615,0.2497947731,0
2025-11-30,short_reversal_component,Short Reversal,1,ROLLING_IC_WEIGHT,36,2022-12-31,2025-11-30,-0.0096564859,0.1070468641,38.8888888889,0.0000000000,0.0000000000,0.0041915469,0
2025-12-31,turnover_stability_component,Turnover Stability,1,ROLLING_IC_WEIGHT,36,2023-01-31,2025-12-31,0.0357558351,0.0773083114,66.6666666667,0.4625095866,0.3500000000,0.3484769483,0
2025-12-31,low_risk_component,Low Risk,1,ROLLING_IC_WEIGHT,36,2023-01-31,2025-12-31,0.0457873196,0.1253258304,72.2222222222,0.3653462294,0.3441322832,0.3446116527,0
2025-12-31,long_momentum_component,12-1 Momentum,1,ROLLING_IC_WEIGHT,36,2023-01-31,2025-12-31,0.0090043355,0.1588083721,61.1111111111,0.0566993755,0.0534071080,0.0533827924,0
2025-12-31,value_component,Value,1,ROLLING_IC_WEIGHT,36,2023-01-31,2025-12-31,0.0269839992,0.1006777443,66.6666666667,0.2680234782,0.2524606088,0.2505945238,0
2025-12-31,short_reversal_component,Short Reversal,1,ROLLING_IC_WEIGHT,36,2023-01-31,2025-12-31,-0.0101297041,0.1037790020,38.8888888889,0.0000000000,0.0000000000,0.0029340828,0
2026-01-31,turnover_stability_component,Turnover Stability,1,ROLLING_IC_WEIGHT,36,2023-02-28,2026-01-31,0.0351370990,0.0750413882,69.4444444444,0.4682362606,0.3500000000,0.3489338638,0
2026-01-31,low_risk_component,Low Risk,1,ROLLING_IC_WEIGHT,36,2023-02-28,2026-01-31,0.0481599132,0.1214854081,75.0000000000,0.3964254963,0.3500000000,0.3462281569,0
2026-01-31,long_momentum_component,12-1 Momentum,1,ROLLING_IC_WEIGHT,36,2023-02-28,2026-01-31,0.0099138366,0.1531175428,61.1111111111,0.0647465759,0.0594117717,0.0551914862,0
2026-01-31,value_component,Value,1,ROLLING_IC_WEIGHT,36,2023-02-28,2026-01-31,0.0255479608,0.0974400650,66.6666666667,0.2621915414,0.2405882283,0.2475926352,0
2026-01-31,short_reversal_component,Short Reversal,1,ROLLING_IC_WEIGHT,36,2023-02-28,2026-01-31,-0.0112574577,0.0995198012,36.1111111111,0.0000000000,0.0000000000,0.0020538580,0
2026-02-28,turnover_stability_component,Turnover Stability,1,ROLLING_IC_WEIGHT,36,2023-03-31,2026-02-28,0.0302330250,0.0696848694,66.6666666667,0.4338535070,0.3500000000,0.3492537046,0
2026-02-28,low_risk_component,Low Risk,1,ROLLING_IC_WEIGHT,36,2023-03-31,2026-02-28,0.0452256788,0.1151079996,75.0000000000,0.3928977913,0.3313265306,0.3417576690,0
2026-02-28,long_momentum_component,12-1 Momentum,1,ROLLING_IC_WEIGHT,36,2023-03-31,2026-02-28,0.0124190222,0.1491086532,61.1111111111,0.0832884072,0.0702362284,0.0597049088,0
2026-02-28,value_component,Value,1,ROLLING_IC_WEIGHT,36,2023-03-31,2026-02-28,0.0274318203,0.0931139081,66.6666666667,0.2946049720,0.2484372410,0.2478460169,0
2026-02-28,short_reversal_component,Short Reversal,1,ROLLING_IC_WEIGHT,36,2023-03-31,2026-02-28,-0.0052541264,0.0994401437,38.8888888889,0.0000000000,0.0000000000,0.0014377006,0
2026-03-31,turnover_stability_component,Turnover Stability,1,ROLLING_IC_WEIGHT,36,2023-04-30,2026-03-31,0.0317343049,0.0675381053,66.6666666667,0.4698725960,0.3500000000,0.3494775933,0
2026-03-31,low_risk_component,Low Risk,1,ROLLING_IC_WEIGHT,36,2023-04-30,2026-03-31,0.0498411884,0.1131827688,75.0000000000,0.4403602148,0.3421333322,0.3418703680,0
2026-03-31,long_momentum_component,12-1 Momentum,1,ROLLING_IC_WEIGHT,36,2023-04-30,2026-03-31,0.0128228969,0.1448670257,61.1111111111,0.0885149453,0.0687707748,0.0624246686,0
2026-03-31,value_component,Value,1,ROLLING_IC_WEIGHT,36,2023-04-30,2026-03-31,0.0272787368,0.0886419808,66.6666666667,0.3077406054,0.2390958930,0.2452209797,0
2026-03-31,short_reversal_component,Short Reversal,1,ROLLING_IC_WEIGHT,36,2023-04-30,2026-03-31,-0.0037031047,0.0964283426,41.6666666667,0.0000000000,0.0000000000,0.0010063904,0
2026-04-30,turnover_stability_component,Turnover Stability,1,ROLLING_IC_WEIGHT,36,2023-05-31,2026-04-30,0.0250187457,0.0711019117,66.6666666667,0.3518716326,0.3500000000,0.3496343153,0
2026-04-30,low_risk_component,Low Risk,1,ROLLING_IC_WEIGHT,36,2023-05-31,2026-04-30,0.0372967042,0.1203190317,72.2222222222,0.3099817515,0.3274137870,0.3375333937,0
2026-04-30,long_momentum_component,12-1 Momentum,1,ROLLING_IC_WEIGHT,36,2023-05-31,2026-04-30,0.0166825460,0.1414372084,61.1111111111,0.1179501925,0.1245832022,0.0810722287,0
2026-04-30,value_component,Value,1,ROLLING_IC_WEIGHT,36,2023-05-31,2026-04-30,0.0155430549,0.0951749991,63.8888888889,0.1633102713,0.1724941360,0.2234029266,0
2026-04-30,short_reversal_component,Short Reversal,1,ROLLING_IC_WEIGHT,36,2023-05-31,2026-04-30,0.0023232324,0.0961971441,44.4444444444,0.0241507414,0.0255088748,0.0083571357,0
2026-05-31,turnover_stability_component,Turnover Stability,1,ROLLING_IC_WEIGHT,36,2023-06-30,2026-05-31,0.0258734376,0.0691272871,66.6666666667,0.3742868943,0.3500000000,0.3497440207,0
2026-05-31,low_risk_component,Low Risk,1,ROLLING_IC_WEIGHT,36,2023-06-30,2026-05-31,0.0292437667,0.1206424011,69.4444444444,0.2424004038,0.2904929135,0.3234212496,0
2026-05-31,long_momentum_component,12-1 Momentum,1,ROLLING_IC_WEIGHT,36,2023-06-30,2026-05-31,0.0175990112,0.1372215664,61.1111111111,0.1282525168,0.1536979587,0.1028599477,0
2026-05-31,value_component,Value,1,ROLLING_IC_WEIGHT,36,2023-06-30,2026-05-31,0.0128767597,0.0925142763,61.1111111111,0.1391867309,0.1668015331,0.2064225086,0
2026-05-31,short_reversal_component,Short Reversal,1,ROLLING_IC_WEIGHT,36,2023-06-30,2026-05-31,0.0030397943,0.0933893237,47.2222222222,0.0325496984,0.0390075947,0.0175522734,0
2026-06-30,turnover_stability_component,Turnover Stability,1,ROLLING_IC_WEIGHT,36,2023-07-31,2026-06-30,0.0166332433,0.0762513238,66.6666666667,0.2181371082,0.3414530614,0.3472567329,0
2026-06-30,low_risk_component,Low Risk,1,ROLLING_IC_WEIGHT,36,2023-07-31,2026-06-30,0.0195012291,0.1233560966,69.4444444444,0.1580888958,0.2474587560,0.3006325015,0
2026-06-30,long_momentum_component,12-1 Momentum,1,ROLLING_IC_WEIGHT,36,2023-07-31,2026-06-30,0.0162285925,0.1333890673,58.3333333333,0.1216635879,0.1904417129,0.1291344773,0
2026-06-30,value_component,Value,1,ROLLING_IC_WEIGHT,36,2023-07-31,2026-06-30,0.0054259680,0.0941436993,58.3333333333,0.0576349560,0.0902168013,0.1715607964,0
2026-06-30,short_reversal_component,Short Reversal,1,ROLLING_IC_WEIGHT,36,2023-07-31,2026-06-30,0.0077249310,0.0927085261,47.2222222222,0.0833249248,0.1304296683,0.0514154919,0
2026-07-31,turnover_stability_component,Turnover Stability,1,ROLLING_IC_WEIGHT,36,2023-08-31,2026-07-31,0.0353714926,0.1030963196,66.6666666667,0.3430917106,0.3294843563,0.3419250199,0
2026-07-31,low_risk_component,Low Risk,1,ROLLING_IC_WEIGHT,36,2023-08-31,2026-07-31,0.0404904063,0.1450927695,69.4444444444,0.2790656379,0.2679976206,0.2908420373,0
